127.0.0.1, 2023-02-10 15:13:16, POST, /admin/default/errors/Sensore_Cassetta_Lettere, HTTP/1.1, 303, 0.921316
127.0.0.1, 2023-02-10 16:03:06, GET, /admin/static/_2.23.1/images/folder.png, HTTP/1.1, 200, 0.020496
127.0.0.1, 2023-02-10 16:03:06, GET, /admin/static/_2.23.1/images/glyphicons-halflings-white.png, HTTP/1.1, 200, 0.008784
127.0.0.1, 2023-02-10 16:03:06, POST, /admin/default/check_version, HTTP/1.1, 200, 0.141659
127.0.0.1, 2023-02-10 16:03:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-10 16:03:18, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.111291
127.0.0.1, 2023-02-10 16:03:19, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.854972
127.0.0.1, 2023-02-10 16:04:19, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.113183
127.0.0.1, 2023-02-10 16:04:20, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.846162
127.0.0.1, 2023-02-10 16:05:20, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.113217
127.0.0.1, 2023-02-10 16:05:21, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.859853
127.0.0.1, 2023-02-10 16:06:21, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.113245
127.0.0.1, 2023-02-10 16:06:22, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.873546
127.0.0.1, 2023-02-10 16:07:22, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.107391
127.0.0.1, 2023-02-10 16:07:23, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.842257
127.0.0.1, 2023-02-10 16:08:23, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.104460
127.0.0.1, 2023-02-10 16:08:24, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.851041
127.0.0.1, 2023-02-10 16:09:24, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.112242
127.0.0.1, 2023-02-10 16:09:25, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.843262
127.0.0.1, 2023-02-10 16:10:25, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.110287
127.0.0.1, 2023-02-10 16:10:26, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.852046
127.0.0.1, 2023-02-10 16:10:34, GET, /admin/default/design/Sensore_Cassetta_Lettere, HTTP/1.1, 200, 0.467533
127.0.0.1, 2023-02-10 16:10:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000976
127.0.0.1, 2023-02-10 16:10:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000976
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/appadmin/index, HTTP/1.1, 200, 0.166895
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.003875
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.002900
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/js/jquery.js, HTTP/1.1, 304, 0.003933
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/css/web2py-bootstrap4.css, HTTP/1.1, 304, 0.007839
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/js/calendar.js, HTTP/1.1, 304, 0.004840
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/css/calendar.css, HTTP/1.1, 304, 0.005856
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/js/web2py.js, HTTP/1.1, 304, 0.005856
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/js/bootstrap.bundle.min.js, HTTP/1.1, 304, 0.001979
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/static/js/web2py-bootstrap4.js, HTTP/1.1, 304, 0.005857
127.0.0.1, 2023-02-10 16:11:01, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.824684
127.0.0.1, 2023-02-10 16:11:23, GET, /Sensore_Cassetta_Lettere/default/user/logout, HTTP/1.1, 303, 0.122245
127.0.0.1, 2023-02-10 16:11:23, GET, /Sensore_Cassetta_Lettere/default/index, HTTP/1.1, 200, 0.121023
127.0.0.1, 2023-02-10 16:11:23, GET, /Sensore_Cassetta_Lettere/static/images/background.jpg, HTTP/1.1, 404, 0.000976
127.0.0.1, 2023-02-10 16:11:26, GET, /Sensore_Cassetta_Lettere/default/user/register, HTTP/1.1, 200, 0.131788
127.0.0.1, 2023-02-10 16:11:26, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.114191
127.0.0.1, 2023-02-10 16:11:27, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.870565
127.0.0.1, 2023-02-10 16:12:27, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.106423
127.0.0.1, 2023-02-10 16:12:28, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.847129
127.0.0.1, 2023-02-10 16:12:39, POST, /Sensore_Cassetta_Lettere/default/user/register, HTTP/1.1, 200, 0.159426
127.0.0.1, 2023-02-10 16:12:48, POST, /Sensore_Cassetta_Lettere/default/user/register, HTTP/1.1, 303, 0.242443
127.0.0.1, 2023-02-10 16:12:49, GET, /Sensore_Cassetta_Lettere/default/index, HTTP/1.1, 200, 0.122940
127.0.0.1, 2023-02-10 16:12:54, GET, /admin/default/index, HTTP/1.1, 303, 0.015606
127.0.0.1, 2023-02-10 16:12:54, GET, /admin/default/site, HTTP/1.1, 200, 0.129808
127.0.0.1, 2023-02-10 16:12:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000965
127.0.0.1, 2023-02-10 16:13:27, GET, /admin/default/design/Sensore_Cassetta_Lettere, HTTP/1.1, 200, 0.476286
127.0.0.1, 2023-02-10 16:13:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000978
127.0.0.1, 2023-02-10 16:13:28, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.118121
127.0.0.1, 2023-02-10 16:13:29, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.883249
127.0.0.1, 2023-02-10 16:14:29, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.115485
127.0.0.1, 2023-02-10 16:14:30, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.855212
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/default/edit/Sensore_Cassetta_Lettere/private/appconfig.ini, HTTP/1.1, 200, 0.082013
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 200, 0.006833
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/keymap/sublime.js, HTTP/1.1, 200, 0.006828
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/lib/codemirror.js, HTTP/1.1, 200, 0.010736
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/mode/xml/xml.js, HTTP/1.1, 200, 0.004879
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/edit/closetag.js, HTTP/1.1, 200, 0.008783
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/mode/python/python.js, HTTP/1.1, 200, 0.006832
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/mode/css/css.js, HTTP/1.1, 200, 0.002928
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/mode/javascript/javascript.js, HTTP/1.1, 200, 0.006859
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/hint/python-hint.js, HTTP/1.1, 200, 0.007828
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 200, 0.010750
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/hint/show-hint.js, HTTP/1.1, 200, 0.009788
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/search/search.js, HTTP/1.1, 200, 0.007799
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/search/searchcursor.js, HTTP/1.1, 200, 0.003904
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 200, 0.004903
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/dialog/dialog.js, HTTP/1.1, 200, 0.001927
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/display/fullscreen.js, HTTP/1.1, 200, 0.010736
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 200, 0.002928
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/selection/active-line.js, HTTP/1.1, 200, 0.009760
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/fold/foldcode.js, HTTP/1.1, 200, 0.010756
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 200, 0.001953
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/js/ajax_editor.js, HTTP/1.1, 200, 0.001976
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 200, 0.016616
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/emmet.min.js, HTTP/1.1, 200, 0.004880
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 200, 0.011739
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/comment/comment.js, HTTP/1.1, 200, 0.007833
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 200, 0.009795
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/js/typeahead.min.js, HTTP/1.1, 200, 0.007803
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/js/hogan-2.0.0.js, HTTP/1.1, 200, 0.003904
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/images/files_toggle.png, HTTP/1.1, 200, 0.008813
127.0.0.1, 2023-02-10 16:15:00, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/default/edit/Sensore_Cassetta_Lettere/private/appconfig.ini, HTTP/1.1, 200, 0.119072
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/static/_2.23.1/images/save_icon.png, HTTP/1.1, 200, 0.021450
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.243023
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.291840
127.0.0.1, 2023-02-10 16:15:00, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.320163
127.0.0.1, 2023-02-10 16:15:00, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.198127
127.0.0.1, 2023-02-10 16:15:01, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 1.089212
127.0.0.1, 2023-02-10 16:15:12, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-10 16:15:18, GET, /admin/default/design/Sensore_Cassetta_Lettere, HTTP/1.1, 200, 0.473385
127.0.0.1, 2023-02-10 16:15:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000975
127.0.0.1, 2023-02-10 16:15:20, GET, /admin/default/peek/Sensore_Cassetta_Lettere/models/db_scl.py, HTTP/1.1, 200, 0.092719
127.0.0.1, 2023-02-10 16:15:21, GET, /favicon.ico, HTTP/1.1, 400, 0.001003
127.0.0.1, 2023-02-10 16:15:25, GET, /admin/default/design/Sensore_Cassetta_Lettere, HTTP/1.1, 200, 0.476286
127.0.0.1, 2023-02-10 16:15:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-10 16:15:27, GET, /admin/default/edit/Sensore_Cassetta_Lettere/models/db_scl.py, HTTP/1.1, 200, 0.082949
127.0.0.1, 2023-02-10 16:15:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000977
127.0.0.1, 2023-02-10 16:15:27, GET, /admin/default/edit/Sensore_Cassetta_Lettere/models/db_scl.py, HTTP/1.1, 200, 0.136668
127.0.0.1, 2023-02-10 16:15:27, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.156158
127.0.0.1, 2023-02-10 16:15:27, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.184492
127.0.0.1, 2023-02-10 16:15:27, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.266418
127.0.0.1, 2023-02-10 16:15:27, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.148321
127.0.0.1, 2023-02-10 16:15:28, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 1.028701
127.0.0.1, 2023-02-10 16:15:30, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.110315
127.0.0.1, 2023-02-10 16:15:31, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.860860
127.0.0.1, 2023-02-10 16:15:35, GET, /admin/default/design/Sensore_Cassetta_Lettere, HTTP/1.1, 200, 0.468478
127.0.0.1, 2023-02-10 16:15:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000984
127.0.0.1, 2023-02-10 16:15:36, GET, /admin/default/edit/Sensore_Cassetta_Lettere/models/db.py, HTTP/1.1, 200, 0.082016
127.0.0.1, 2023-02-10 16:15:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000993
127.0.0.1, 2023-02-10 16:15:37, GET, /admin/default/edit/Sensore_Cassetta_Lettere/models/db.py, HTTP/1.1, 200, 0.130836
127.0.0.1, 2023-02-10 16:15:37, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.157133
127.0.0.1, 2023-02-10 16:15:37, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.186460
127.0.0.1, 2023-02-10 16:15:37, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.256689
127.0.0.1, 2023-02-10 16:15:37, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.146373
127.0.0.1, 2023-02-10 16:15:37, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 1.037516
127.0.0.1, 2023-02-10 16:16:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.110285
127.0.0.1, 2023-02-10 16:16:32, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.856926
127.0.0.1, 2023-02-10 16:16:36, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.035093
127.0.0.1, 2023-02-10 16:16:37, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.822738
127.0.0.1, 2023-02-10 16:17:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.044922
127.0.0.1, 2023-02-10 16:17:32, GET, /Sensore_Cassetta_Lettere/appadmin/hooks, HTTP/1.1, 200, 0.828621
127.0.0.1, 2023-02-17 15:03:05, GET, /scl/default/index, HTTP/1.1, 500, 2.164068
127.0.0.1, 2023-02-17 15:03:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:07, GET, /scl/default/index, HTTP/1.1, 500, 0.024455
127.0.0.1, 2023-02-17 15:03:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:07, GET, /scl/default/index, HTTP/1.1, 500, 0.027049
127.0.0.1, 2023-02-17 15:03:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000970
127.0.0.1, 2023-02-17 15:03:07, GET, /scl/default/index, HTTP/1.1, 500, 0.022667
127.0.0.1, 2023-02-17 15:03:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:07, GET, /scl/default/index, HTTP/1.1, 500, 0.023134
127.0.0.1, 2023-02-17 15:03:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:07, GET, /scl/default/index, HTTP/1.1, 500, 0.021557
127.0.0.1, 2023-02-17 15:03:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:07, GET, /scl/default/index, HTTP/1.1, 500, 0.023185
127.0.0.1, 2023-02-17 15:03:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:08, GET, /scl/default/index, HTTP/1.1, 500, 0.027746
127.0.0.1, 2023-02-17 15:03:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:08, GET, /scl/default/index, HTTP/1.1, 500, 0.025858
127.0.0.1, 2023-02-17 15:03:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:08, GET, /scl/default/index, HTTP/1.1, 500, 0.022889
127.0.0.1, 2023-02-17 15:03:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000998
127.0.0.1, 2023-02-17 15:03:08, GET, /scl/default/index, HTTP/1.1, 500, 0.022331
127.0.0.1, 2023-02-17 15:03:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:03:08, GET, /scl/default/index, HTTP/1.1, 500, 0.021489
127.0.0.1, 2023-02-17 15:03:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000969
127.0.0.1, 2023-02-17 15:03:08, GET, /scl/default/index, HTTP/1.1, 500, 0.025342
127.0.0.1, 2023-02-17 15:03:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000970
127.0.0.1, 2023-02-17 15:03:09, GET, /scl/default/index, HTTP/1.1, 500, 0.024060
127.0.0.1, 2023-02-17 15:03:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/default/index, HTTP/1.1, 200, 0.234770
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000976
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/css/web2py-bootstrap4.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/css/default.css, HTTP/1.1, 200, 0.008811
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/css/calendar.css, HTTP/1.1, 200, 0.002956
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.003906
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/js/jquery.js, HTTP/1.1, 200, 0.007808
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/js/calendar.js, HTTP/1.1, 200, 0.003904
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/js/web2py.js, HTTP/1.1, 200, 0.003904
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/js/bootstrap.bundle.min.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/js/web2py-bootstrap4.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/images/nav_logo.png, HTTP/1.1, 200, 0.002953
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/images/main_logo.png, HTTP/1.1, 200, 0.002956
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/css/images/overlay.png, HTTP/1.1, 200, 0.003904
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/images/banner.jpg, HTTP/1.1, 404, 0.021672
127.0.0.1, 2023-02-17 15:38:44, GET, /scl/static/images/favicon.ico, HTTP/1.1, 200, 0.003903
127.0.0.1, 2023-02-17 15:41:20, GET, /scl/default/index, HTTP/1.1, 200, 0.031197
127.0.0.1, 2023-02-17 15:41:20, GET, /scl/static/css/default.css, HTTP/1.1, 304, 0.000976
127.0.0.1, 2023-02-17 15:41:20, GET, /scl/static/images/nav_logo.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2023-02-17 15:41:20, GET, /scl/static/images/main_logo.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2023-02-17 15:41:20, GET, /scl/static/css/images/overlay.png, HTTP/1.1, 304, 0.000969
127.0.0.1, 2023-02-17 15:41:20, GET, /scl/images/banner.jpg, HTTP/1.1, 404, 0.011705
127.0.0.1, 2023-02-17 15:41:22, GET, /scl/default/notif_list, HTTP/1.1, 200, 0.017596
127.0.0.1, 2023-02-17 15:41:25, GET, /scl/default/notif_calendar, HTTP/1.1, 200, 0.010737
127.0.0.1, 2023-02-17 15:41:27, GET, /scl/default/settings, HTTP/1.1, 200, 0.038100
127.0.0.1, 2023-02-17 15:41:29, GET, /scl/default/user/login, HTTP/1.1, 200, 0.042125
127.0.0.1, 2023-02-17 15:41:33, GET, /scl/default/user/register, HTTP/1.1, 200, 0.018576
127.0.0.1, 2023-02-17 15:41:35, GET, /scl/default/user/retrieve_password, HTTP/1.1, 200, 0.022994
127.0.0.1, 2023-02-17 15:41:49, GET, /scl/default/index, HTTP/1.1, 200, 0.027325
127.0.0.1, 2023-02-17 15:41:49, GET, /scl/static/css/default.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2023-02-17 15:41:49, GET, /scl/static/images/nav_logo.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2023-02-17 15:41:49, GET, /scl/static/images/main_logo.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/default/index, HTTP/1.1, 200, 1.205483
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.005984
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/css/default.css, HTTP/1.1, 200, 0.004987
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/css/web2py-bootstrap4.css, HTTP/1.1, 304, 0.004987
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/css/calendar.css, HTTP/1.1, 304, 0.006982
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.016955
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/js/web2py.js, HTTP/1.1, 304, 0.021941
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/js/calendar.js, HTTP/1.1, 304, 0.025930
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/js/jquery.js, HTTP/1.1, 304, 0.034906
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/js/web2py-bootstrap4.js, HTTP/1.1, 304, 0.009068
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/images/main_logo.png, HTTP/1.1, 200, 0.004970
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/images/nav_logo.png, HTTP/1.1, 200, 0.004970
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/css/images/overlay.png, HTTP/1.1, 200, 0.005015
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/js/bootstrap.bundle.min.js, HTTP/1.1, 304, 0.026531
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/images/banner.jpg, HTTP/1.1, 404, 0.016954
127.0.0.1, 2023-03-17 08:41:57, GET, /scl/static/images/favicon.ico, HTTP/1.1, 200, 0.005984
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome, HTTP/1.1, 200, 0.397462
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/css/web2py-bootstrap4.css, HTTP/1.1, 200, 0.000987
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.002991
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.006983
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/js/web2py-bootstrap4.js, HTTP/1.1, 200, 0.000979
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.017979
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.022937
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.025931
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/js/bootstrap.bundle.min.js, HTTP/1.1, 200, 0.027925
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.039892
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000000
127.0.0.1, 2023-03-17 08:42:13, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 200, 0.003989
127.0.0.1, 2023-03-17 08:42:15, GET, /admin/default/index, HTTP/1.1, 200, 0.369697
127.0.0.1, 2023-03-17 08:42:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 08:42:19, POST, /admin/default/index, HTTP/1.1, 303, 0.014938
127.0.0.1, 2023-03-17 08:42:19, GET, /admin/default/site, HTTP/1.1, 200, 0.047318
127.0.0.1, 2023-03-17 08:42:19, GET, /admin/static/_2.23.1/images/folder_locked.png, HTTP/1.1, 200, 0.017951
127.0.0.1, 2023-03-17 08:42:19, GET, /admin/static/_2.23.1/images/folder.png, HTTP/1.1, 200, 0.018948
127.0.0.1, 2023-03-17 08:42:19, GET, /admin/static/_2.23.1/images/glyphicons-halflings-white.png, HTTP/1.1, 200, 0.004996
127.0.0.1, 2023-03-17 08:42:19, POST, /admin/default/check_version, HTTP/1.1, 200, 0.144547
127.0.0.1, 2023-03-17 08:42:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 08:42:26, GET, /scl/default/index, HTTP/1.1, 200, 0.012993
127.0.0.1, 2023-03-17 08:42:30, GET, /admin/default/site, HTTP/1.1, 200, 0.015971
127.0.0.1, 2023-03-17 08:42:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2023-03-17 08:42:36, GET, /admin/default/design/scl, HTTP/1.1, 200, 0.175645
127.0.0.1, 2023-03-17 08:42:36, GET, /admin/static/_2.23.1/images/search.png, HTTP/1.1, 200, 0.003989
127.0.0.1, 2023-03-17 08:42:36, GET, /admin/static/_2.23.1/images/delete_icon.png, HTTP/1.1, 200, 0.004012
